date,AEC,AEE,AEN,AEP,AEU,AEZ,AGL,ALH,ALI,ALR,ALS,ALU,AMA,AMB,AMF,AMG,AMP,AMR,AMS,AMY,AMZ,APG,AUA,AUG,AZA,AZB,AZD,AZH,AZK,AZL,AZM,AZN,AZO,AZS,AZT,AZY,KOE
9/19/2017,0.013754,0.012928,0.015731,0.015764,0.019894,0.013021,0.06564,0.098535,0.029128,0.064559,0.064856,0.017581,0.056553,0.025397,0.013807,0.059201,0.044214,0.030103,0.013647,0.044926,0.015899,0.019821,0.012632,0.041513,0.033756,0.064623,0.060084,0.085768,0.055543,0.043273,0.039332,0.015575,0.036104,0.012892,0.013429,0.024976,0.010499
9/20/2017,0.013748,0.012943,0.015735,0.015782,0.019951,0.013034,0.065669,0.098974,0.029007,0.064233,0.064934,0.017579,0.056557,0.025398,0.01381,0.058882,0.044229,0.030012,0.013645,0.04468,0.015898,0.019853,0.012646,0.041382,0.033764,0.064694,0.059781,0.086376,0.055554,0.043287,0.039132,0.015575,0.035993,0.012902,0.013436,0.025009,0.010497
9/21/2017,0.013727,0.01289,0.015737,0.015743,0.01973,0.012985,0.065547,0.097774,0.028824,0.064615,0.064765,0.017565,0.056436,0.025348,0.013771,0.059169,0.044243,0.030005,0.01362,0.044904,0.015798,0.019785,0.012575,0.04138,0.033701,0.064474,0.060067,0.085303,0.055447,0.043302,0.039323,0.015487,0.036109,0.012863,0.013396,0.02494,0.010501
9/22/2017,0.013735,0.012897,0.01575,0.015737,0.019761,0.012996,0.065555,0.097722,0.028585,0.063957,0.064766,0.017582,0.056491,0.025377,0.013785,0.059139,0.044288,0.03003,0.013633,0.044913,0.015717,0.019804,0.012562,0.041409,0.033738,0.064499,0.059983,0.085295,0.055507,0.043345,0.039272,0.015409,0.03599,0.012875,0.013411,0.024966,0.010512
9/25/2017,0.013702,0.01282,0.015751,0.015637,0.019378,0.012919,0.065251,0.09566,0.028032,0.064106,0.064437,0.017548,0.056316,0.0253,0.013724,0.059385,0.044303,0.030051,0.013598,0.045129,0.015847,0.019734,0.012446,0.041445,0.033641,0.064195,0.060296,0.083926,0.055347,0.04336,0.039479,0.015521,0.036085,0.012824,0.013355,0.024891,0.010517
9/26/2017,0.013728,0.012887,0.015757,0.015732,0.019703,0.012976,0.065593,0.097373,0.028404,0.063524,0.064694,0.017589,0.056362,0.02532,0.013751,0.059556,0.044318,0.029989,0.013616,0.045255,0.016047,0.019805,0.01255,0.041354,0.03367,0.064495,0.060443,0.085336,0.055394,0.043374,0.039579,0.015713,0.036284,0.012852,0.013377,0.024973,0.010521
9/27/2017,0.013701,0.012784,0.015759,0.015631,0.019149,0.012888,0.065212,0.094731,0.027723,0.063957,0.064473,0.017519,0.056308,0.025298,0.013716,0.059688,0.044332,0.030047,0.013588,0.04534,0.016023,0.019701,0.012386,0.041441,0.033646,0.064081,0.060637,0.08336,0.055355,0.043389,0.039706,0.015693,0.036345,0.012809,0.01335,0.024848,0.010526
9/28/2017,0.013717,0.012847,0.01576,0.01571,0.019401,0.012935,0.065469,0.096328,0.028114,0.064556,0.06464,0.017564,0.056298,0.0253,0.01372,0.059836,0.044347,0.03013,0.013603,0.045473,0.015957,0.019774,0.012467,0.041555,0.033645,0.064348,0.060722,0.084606,0.055349,0.043403,0.039761,0.015633,0.036506,0.01283,0.013356,0.02493,0.010532
9/29/2017,0.013745,0.012873,0.015775,0.015765,0.019422,0.012966,0.065631,0.096969,0.028397,0.064193,0.064817,0.017582,0.056398,0.02535,0.013768,0.059941,0.044391,0.030116,0.013633,0.045609,0.015915,0.019801,0.012502,0.041539,0.033723,0.064469,0.060769,0.084928,0.055475,0.043448,0.039797,0.015596,0.03643,0.01286,0.013391,0.024964,0.010544
10/2/2017,0.013765,0.012919,0.015778,0.01584,0.019655,0.013002,0.065834,0.098003,0.02868,0.065028,0.064927,0.017611,0.056412,0.025362,0.013778,0.060289,0.044406,0.030167,0.013645,0.045883,0.015841,0.019846,0.012565,0.041596,0.033734,0.064677,0.061122,0.085705,0.055489,0.043461,0.040029,0.015526,0.036738,0.012873,0.013401,0.025016,0.010551
10/3/2017,0.013766,0.012926,0.015783,0.015852,0.019659,0.013007,0.065836,0.097933,0.028719,0.06529,0.064919,0.017617,0.056408,0.025359,0.013776,0.060325,0.04442,0.030179,0.013646,0.045904,0.015876,0.01985,0.012572,0.041615,0.033726,0.064705,0.061168,0.085745,0.055476,0.043475,0.040059,0.015559,0.036802,0.012871,0.013396,0.025025,0.010554
10/4/2017,0.013766,0.012945,0.015785,0.015878,0.019797,0.013034,0.065981,0.098786,0.028763,0.06511,0.065037,0.017628,0.056402,0.025352,0.013781,0.060239,0.044435,0.030173,0.013651,0.045841,0.015833,0.019873,0.012597,0.041597,0.03372,0.064786,0.061079,0.086258,0.055464,0.04349,0.040009,0.01552,0.03675,0.012875,0.013396,0.025058,0.010557
10/5/2017,0.013764,0.012949,0.01579,0.015887,0.019707,0.013026,0.065979,0.098507,0.02856,0.065102,0.065043,0.017624,0.056394,0.025351,0.013778,0.060266,0.04445,0.030201,0.013648,0.045856,0.015866,0.01987,0.012575,0.041626,0.033719,0.064819,0.061088,0.086196,0.05546,0.043504,0.040013,0.015554,0.036836,0.012872,0.013393,0.025055,0.01056
10/6/2017,0.013768,0.012953,0.015802,0.015929,0.019634,0.013022,0.066014,0.098261,0.028501,0.066017,0.065022,0.017634,0.056381,0.025343,0.013764,0.060592,0.044495,0.030309,0.013643,0.046071,0.01592,0.019882,0.012569,0.041792,0.033702,0.064838,0.061446,0.086126,0.055427,0.043548,0.040247,0.015599,0.037066,0.012865,0.013382,0.02506,0.010571
10/9/2017,0.013713,0.012854,0.015808,0.015842,0.01913,0.012913,0.065723,0.095397,0.027716,0.067518,0.064582,0.017573,0.056154,0.025228,0.013645,0.061884,0.044509,0.031016,0.013576,0.046931,0.016483,0.019758,0.012392,0.042778,0.033515,0.064459,0.062728,0.083828,0.055119,0.043563,0.04106,0.016116,0.037581,0.012767,0.013276,0.024916,0.010589
10/10/2017,0.013703,0.012915,0.015813,0.015931,0.019516,0.012961,0.065989,0.097339,0.028256,0.067483,0.064724,0.017622,0.056082,0.025193,0.013636,0.061527,0.044524,0.031034,0.013586,0.046805,0.016522,0.019856,0.012512,0.04278,0.033432,0.064726,0.062402,0.085374,0.05499,0.043577,0.040876,0.016153,0.037611,0.012771,0.013248,0.025027,0.010587
10/11/2017,0.013717,0.012952,0.015817,0.015964,0.019523,0.012987,0.06604,0.097644,0.028276,0.067435,0.064777,0.017624,0.056127,0.025206,0.013651,0.061621,0.044539,0.031107,0.013594,0.046881,0.016489,0.019902,0.012532,0.042878,0.033462,0.064887,0.062459,0.08589,0.055034,0.043592,0.040913,0.016126,0.037652,0.012786,0.013267,0.025071,0.010592
10/12/2017,0.013765,0.013053,0.015821,0.016013,0.019842,0.01307,0.066335,0.099455,0.028822,0.067237,0.065082,0.017667,0.056312,0.025284,0.013724,0.061306,0.044554,0.030989,0.013641,0.046619,0.016412,0.020028,0.01267,0.042692,0.033574,0.065322,0.06213,0.087716,0.055215,0.043606,0.040697,0.016052,0.03754,0.012854,0.013336,0.0252,0.010593
10/13/2017,0.013778,0.013077,0.015836,0.01608,0.019902,0.013087,0.066434,0.09997,0.028941,0.067421,0.065162,0.017691,0.056338,0.025295,0.013731,0.061489,0.044599,0.030958,0.013652,0.046743,0.016468,0.020061,0.012692,0.042643,0.033591,0.065432,0.062266,0.088032,0.055239,0.04365,0.040787,0.016103,0.03763,0.012864,0.013345,0.025239,0.010605
10/16/2017,0.013774,0.01309,0.015845,0.016111,0.019949,0.013115,0.066555,0.100985,0.029006,0.067523,0.065333,0.017691,0.05633,0.025293,0.013739,0.061326,0.044614,0.030826,0.013655,0.046627,0.016515,0.020079,0.0127,0.042475,0.033585,0.065476,0.062145,0.088343,0.055229,0.043664,0.040708,0.016145,0.03761,0.012868,0.013347,0.025268,0.010604
10/17/2017,0.013778,0.013114,0.015849,0.016127,0.019989,0.013132,0.066641,0.101304,0.029143,0.067933,0.065334,0.017712,0.056301,0.025283,0.013732,0.0614,0.044628,0.030856,0.01366,0.046714,0.016421,0.020118,0.01273,0.042526,0.033572,0.065586,0.06227,0.088884,0.055206,0.043679,0.040789,0.016068,0.037749,0.012873,0.013343,0.025307,0.010609
10/18/2017,0.013777,0.013118,0.015854,0.016135,0.019945,0.013131,0.066669,0.101095,0.029034,0.068329,0.065289,0.017718,0.056261,0.025267,0.013716,0.061706,0.044643,0.030985,0.013655,0.046946,0.016383,0.020124,0.01272,0.0427,0.033546,0.06561,0.062549,0.088852,0.055164,0.043694,0.040972,0.016031,0.037965,0.012866,0.013331,0.025321,0.010616
10/19/2017,0.013784,0.013158,0.015859,0.016201,0.020276,0.01317,0.0669,0.102517,0.029314,0.068387,0.065366,0.017746,0.05623,0.025251,0.013721,0.061699,0.044658,0.031047,0.013665,0.046927,0.016369,0.020192,0.012807,0.042779,0.033529,0.065792,0.062481,0.090017,0.055132,0.043708,0.040924,0.016015,0.037961,0.012876,0.013329,0.025394,0.010619
10/20/2017,0.013779,0.013158,0.015873,0.016171,0.020274,0.013163,0.066892,0.102446,0.029266,0.067873,0.065372,0.017749,0.056233,0.025246,0.013715,0.061504,0.044703,0.031019,0.013665,0.046784,0.016321,0.02021,0.012808,0.04274,0.033524,0.065816,0.062362,0.089987,0.055119,0.043752,0.040849,0.015973,0.037983,0.012874,0.013324,0.025412,0.010627
10/23/2017,0.013767,0.01311,0.015882,0.016153,0.019988,0.01313,0.066807,0.101883,0.029162,0.068721,0.065316,0.017735,0.0562,0.025224,0.01369,0.061841,0.044717,0.031135,0.013656,0.047061,0.016395,0.020155,0.012747,0.04291,0.033488,0.065625,0.062756,0.089267,0.055062,0.043767,0.041107,0.016045,0.038153,0.012845,0.013296,0.025351,0.010634
10/24/2017,0.013744,0.013101,0.015888,0.016156,0.019968,0.013125,0.066821,0.102043,0.029016,0.068594,0.065287,0.017742,0.056143,0.025182,0.013647,0.061711,0.044732,0.031238,0.013639,0.046957,0.016502,0.020159,0.012741,0.043056,0.033419,0.06559,0.06271,0.089263,0.054947,0.043781,0.041072,0.016146,0.038239,0.012824,0.013262,0.025351,0.010633
10/25/2017,0.01374,0.013131,0.015893,0.016195,0.020198,0.01315,0.066941,0.102862,0.02921,0.06881,0.065315,0.017769,0.056048,0.025139,0.013639,0.061714,0.044747,0.031387,0.013629,0.046966,0.016492,0.0202,0.012806,0.043266,0.033367,0.065708,0.06275,0.089962,0.054857,0.043796,0.041097,0.016131,0.03836,0.012817,0.013245,0.025398,0.010636
10/26/2017,0.013701,0.013088,0.0159,0.016158,0.020009,0.013099,0.066842,0.102183,0.029035,0.068846,0.065114,0.017752,0.055799,0.025054,0.013559,0.06197,0.044762,0.031701,0.013595,0.047184,0.016706,0.020155,0.012731,0.043705,0.033236,0.065572,0.063141,0.089373,0.054643,0.04381,0.041355,0.016331,0.038591,0.012765,0.013177,0.025359,0.010643
10/27/2017,0.013668,0.013102,0.015907,0.01619,0.020052,0.013082,0.066949,0.102426,0.029085,0.069593,0.064849,0.017779,0.05549,0.02493,0.013478,0.06253,0.044805,0.031637,0.013547,0.04764,0.016795,0.020183,0.012746,0.043597,0.033068,0.065655,0.06371,0.089754,0.054363,0.043854,0.041733,0.016416,0.039029,0.012718,0.013101,0.025391,0.010653
10/30/2017,0.013722,0.013137,0.015913,0.016235,0.020149,0.013145,0.067024,0.103077,0.029314,0.069812,0.06519,0.017789,0.055782,0.025065,0.013576,0.062445,0.044821,0.031393,0.013609,0.047629,0.016643,0.020214,0.012804,0.043257,0.033273,0.065786,0.0635,0.090219,0.054702,0.043869,0.041591,0.016274,0.038737,0.012787,0.013199,0.02542,0.010657
10/31/2017,0.013746,0.013208,0.015918,0.01629,0.020472,0.013183,0.06724,0.104738,0.029712,0.070336,0.065332,0.01783,0.055787,0.025075,0.013589,0.062531,0.044837,0.031452,0.013627,0.047634,0.016722,0.020306,0.012914,0.043356,0.033275,0.066099,0.063587,0.091421,0.054707,0.043884,0.041652,0.016354,0.038879,0.012808,0.013209,0.025503,0.010662
11/1/2017,0.013784,0.013352,0.01592,0.01646,0.02096,0.013259,0.067641,0.107105,0.030105,0.071794,0.065595,0.01787,0.05581,0.025082,0.013618,0.06271,0.044852,0.031642,0.013651,0.047767,0.016887,0.020471,0.013063,0.043618,0.033289,0.066746,0.063786,0.093641,0.054728,0.043899,0.041782,0.016505,0.039291,0.012849,0.013232,0.025666,0.010668
11/2/2017,0.013769,0.01334,0.015925,0.016482,0.021049,0.013246,0.067692,0.107617,0.030431,0.071293,0.06558,0.017872,0.055764,0.025057,0.013608,0.062719,0.044867,0.031639,0.013647,0.047816,0.016896,0.020464,0.01309,0.04362,0.033257,0.066697,0.06379,0.093523,0.054673,0.043913,0.041792,0.016515,0.039311,0.012839,0.013215,0.025662,0.010669
11/3/2017,0.013739,0.013262,0.015944,0.016382,0.020723,0.013206,0.06751,0.106567,0.030135,0.071602,0.065465,0.017893,0.055718,0.025046,0.013566,0.062689,0.044912,0.031694,0.013628,0.047745,0.016904,0.020403,0.012998,0.043712,0.033202,0.066389,0.063799,0.092345,0.054587,0.043958,0.041805,0.016531,0.039313,0.012807,0.013176,0.025609,0.010678
11/6/2017,0.01371,0.013356,0.015952,0.016493,0.021259,0.013254,0.067921,0.109959,0.030843,0.072847,0.065555,0.017931,0.055422,0.024899,0.013504,0.063042,0.044926,0.031817,0.0136,0.048043,0.016996,0.020556,0.013162,0.043849,0.033023,0.066816,0.064101,0.094617,0.05428,0.043972,0.042007,0.016614,0.039733,0.012775,0.013102,0.025742,0.010684
11/7/2017,0.013683,0.013279,0.015963,0.016437,0.020929,0.013204,0.06771,0.108539,0.030617,0.072984,0.065433,0.017935,0.055403,0.024896,0.013472,0.062805,0.044941,0.031673,0.013585,0.047852,0.017082,0.020487,0.013063,0.043691,0.033004,0.06647,0.063952,0.093411,0.054253,0.043987,0.041909,0.016692,0.039564,0.012751,0.013082,0.025665,0.010684
11/8/2017,0.013661,0.013257,0.015967,0.016415,0.020863,0.013198,0.067622,0.108129,0.030668,0.073409,0.065303,0.017934,0.055272,0.024837,0.013435,0.06277,0.044955,0.031824,0.013564,0.047829,0.017237,0.020459,0.013054,0.043904,0.032935,0.066405,0.063991,0.092886,0.05414,0.044001,0.041939,0.016829,0.039703,0.012719,0.013047,0.025645,0.010687
11/9/2017,0.013646,0.013183,0.015971,0.01632,0.020608,0.013161,0.067417,0.106484,0.02989,0.072621,0.065243,0.017923,0.055309,0.024854,0.013434,0.062519,0.04497,0.031697,0.013552,0.04762,0.017201,0.020381,0.012959,0.043724,0.032965,0.066063,0.063712,0.091731,0.054186,0.044016,0.041753,0.0168,0.039397,0.012708,0.013052,0.025577,0.010687
11/10/2017,0.013648,0.013135,0.015988,0.016286,0.020451,0.013133,0.067302,0.105714,0.029596,0.072891,0.06522,0.017923,0.055357,0.024878,0.013435,0.062515,0.045014,0.031827,0.013557,0.047629,0.017232,0.020328,0.012872,0.043889,0.032994,0.065883,0.063722,0.090467,0.054229,0.04406,0.041768,0.016829,0.039364,0.012699,0.013053,0.025526,0.010697
11/13/2017,0.013637,0.013125,0.015993,0.016236,0.020481,0.013135,0.067346,0.105941,0.029447,0.072914,0.06522,0.017968,0.055315,0.02486,0.013426,0.062627,0.04503,0.031859,0.013555,0.047693,0.017135,0.020337,0.012843,0.043949,0.032967,0.06583,0.06381,0.090198,0.054186,0.044075,0.04182,0.016743,0.039377,0.012692,0.013039,0.025532,0.010703
11/14/2017,0.013637,0.01316,0.016003,0.01628,0.020729,0.013166,0.067592,0.107625,0.02955,0.072944,0.065407,0.018035,0.055256,0.024831,0.013419,0.062898,0.045045,0.032041,0.013555,0.047889,0.017119,0.020391,0.012908,0.044223,0.032932,0.065965,0.064035,0.09117,0.054126,0.044089,0.041965,0.016726,0.039433,0.012692,0.013028,0.02559,0.010708
11/15/2017,0.013622,0.013078,0.015998,0.016191,0.020265,0.013093,0.067219,0.104653,0.029097,0.072628,0.064991,0.017931,0.055233,0.024827,0.013378,0.063251,0.04506,0.032479,0.013524,0.048165,0.017278,0.02028,0.012763,0.044805,0.032914,0.065653,0.064334,0.089124,0.054093,0.044104,0.042163,0.016878,0.039442,0.012662,0.013005,0.0255,0.010715
11/16/2017,0.013624,0.013065,0.015986,0.016156,0.020015,0.013066,0.067021,0.102389,0.029064,0.072896,0.064644,0.017813,0.055254,0.024838,0.013369,0.063288,0.045076,0.032284,0.013506,0.048221,0.017181,0.020245,0.012726,0.044531,0.032925,0.065597,0.06434,0.088613,0.054111,0.044119,0.042165,0.016789,0.039432,0.012654,0.013009,0.025484,0.010719
11/17/2017,0.013615,0.013057,0.016007,0.016142,0.019828,0.013045,0.06696,0.101983,0.028843,0.073461,0.064627,0.017843,0.055221,0.02482,0.013365,0.063369,0.045121,0.032409,0.013505,0.048274,0.017264,0.020253,0.01268,0.044704,0.032924,0.065559,0.064442,0.088305,0.054106,0.044163,0.04223,0.016863,0.03944,0.012646,0.013002,0.025475,0.010732
11/20/2017,0.013557,0.012949,0.016011,0.016001,0.019393,0.012967,0.066609,0.099692,0.028379,0.073254,0.064276,0.017836,0.055036,0.024743,0.01329,0.063023,0.045135,0.032351,0.013451,0.048039,0.017412,0.020144,0.012552,0.04464,0.032825,0.0651,0.064237,0.086309,0.053941,0.044178,0.042107,0.017002,0.039338,0.012584,0.012937,0.025364,0.010729
11/21/2017,0.013493,0.012985,0.016014,0.016072,0.019568,0.012986,0.066936,0.100826,0.028666,0.074688,0.063946,0.017848,0.054491,0.024505,0.013148,0.063932,0.045147,0.032707,0.013367,0.048765,0.017569,0.020219,0.012618,0.045126,0.032533,0.065294,0.065107,0.087701,0.053464,0.044191,0.042678,0.017147,0.039971,0.012499,0.0128,0.025441,0.010741
11/22/2017,0.013493,0.013012,0.016019,0.016115,0.01972,0.012998,0.067079,0.101417,0.028778,0.075645,0.063915,0.017851,0.054407,0.024463,0.013123,0.064273,0.045162,0.032858,0.013358,0.049022,0.017635,0.020262,0.012658,0.045334,0.032492,0.065404,0.065362,0.088291,0.053391,0.044206,0.04285,0.01721,0.040076,0.012491,0.012777,0.02548,0.010748
11/23/2017,0.013539,0.013002,0.016031,0.016083,0.019508,0.013001,0.066965,0.100727,0.028529,0.074941,0.064141,0.017841,0.054707,0.0246,0.013197,0.06408,0.045177,0.032839,0.01341,0.048905,0.01754,0.020237,0.012618,0.045306,0.032656,0.065367,0.065077,0.08784,0.053662,0.044221,0.042666,0.017125,0.039781,0.012543,0.012856,0.025456,0.010752
11/24/2017,0.013573,0.013009,0.016045,0.016105,0.019426,0.012978,0.066973,0.100361,0.028402,0.075281,0.064265,0.017845,0.054828,0.024653,0.013227,0.064552,0.045222,0.033036,0.013432,0.049185,0.017599,0.020227,0.012608,0.045598,0.032731,0.065415,0.06551,0.087552,0.053783,0.044265,0.042934,0.017179,0.039924,0.012557,0.012893,0.025452,0.010769
11/27/2017,0.013612,0.013032,0.016052,0.01616,0.019467,0.013021,0.067063,0.100836,0.028529,0.075309,0.06444,0.017857,0.055012,0.02473,0.013274,0.064883,0.045237,0.033209,0.013469,0.049402,0.017637,0.020233,0.012629,0.045796,0.03283,0.065512,0.065725,0.087983,0.053939,0.04428,0.043073,0.017221,0.039966,0.012592,0.012939,0.025474,0.010777
11/28/2017,0.013617,0.012966,0.01605,0.016068,0.018999,0.012945,0.066601,0.0978,0.028064,0.075323,0.064276,0.017796,0.055162,0.024795,0.013308,0.064632,0.045252,0.033047,0.013482,0.049215,0.017624,0.020127,0.012475,0.045606,0.032926,0.065236,0.065512,0.085843,0.054087,0.044295,0.042935,0.017199,0.039869,0.012595,0.012973,0.025371,0.010777
11/29/2017,0.0136,0.01297,0.016051,0.01609,0.018988,0.012952,0.066649,0.098033,0.027792,0.07538,0.064172,0.017808,0.055027,0.024721,0.013263,0.064842,0.045267,0.033141,0.013446,0.049381,0.01775,0.020147,0.012467,0.045731,0.032837,0.065255,0.065594,0.086266,0.053946,0.04431,0.043021,0.017328,0.040055,0.012566,0.012931,0.025391,0.010782
11/30/2017,0.01364,0.01304,0.016064,0.01618,0.019267,0.013037,0.067099,0.100588,0.028064,0.073837,0.064563,0.017874,0.055178,0.024799,0.013315,0.064855,0.045282,0.033066,0.013493,0.049405,0.017538,0.020227,0.012564,0.045615,0.032935,0.06552,0.065779,0.087652,0.0541,0.044324,0.043112,0.017131,0.040253,0.012619,0.012986,0.025472,0.010787
12/1/2017,0.013683,0.013042,0.016081,0.016114,0.019181,0.013039,0.067102,0.100204,0.028103,0.07367,0.064787,0.017877,0.055414,0.024919,0.013386,0.064806,0.045327,0.033195,0.013543,0.049369,0.017437,0.020183,0.012561,0.045778,0.03309,0.065529,0.06572,0.087233,0.054353,0.044369,0.043064,0.01704,0.040184,0.012669,0.013058,0.025474,0.010797
12/4/2017,0.013738,0.01313,0.016085,0.016244,0.019546,0.013147,0.067399,0.101971,0.028519,0.073843,0.065136,0.017897,0.055643,0.02502,0.013466,0.064688,0.045342,0.033009,0.013603,0.04928,0.017386,0.020251,0.01268,0.045496,0.033236,0.065913,0.065644,0.088615,0.054588,0.044383,0.043011,0.016998,0.040209,0.012739,0.013137,0.025549,0.010801
12/5/2017,0.013744,0.013178,0.016089,0.01626,0.019699,0.013194,0.067436,0.102699,0.028541,0.071083,0.065318,0.017905,0.055797,0.025097,0.013517,0.064083,0.045357,0.032644,0.013645,0.048805,0.017102,0.020301,0.012729,0.044978,0.033353,0.066075,0.065039,0.089532,0.054782,0.044398,0.042602,0.016739,0.039821,0.012794,0.013208,0.025615,0.010801
12/6/2017,0.013722,0.013116,0.016096,0.016201,0.019486,0.013149,0.067261,0.101858,0.028529,0.071165,0.065225,0.017897,0.05575,0.025077,0.013495,0.064002,0.045371,0.03251,0.013622,0.048748,0.016964,0.020233,0.012688,0.044784,0.033311,0.065779,0.064977,0.088785,0.054709,0.044413,0.042558,0.016611,0.039689,0.012767,0.013178,0.025573,0.010803
12/7/2017,0.013734,0.013169,0.016102,0.016268,0.019703,0.013205,0.067529,0.102982,0.028722,0.072102,0.065332,0.017923,0.055742,0.025077,0.013501,0.064052,0.045387,0.032471,0.013629,0.048789,0.016831,0.02029,0.012765,0.044744,0.033309,0.066005,0.065016,0.089996,0.054709,0.044428,0.042587,0.016487,0.039834,0.012778,0.01318,0.025654,0.010807
12/8/2017,0.013742,0.013227,0.016131,0.016363,0.019968,0.01326,0.06776,0.10437,0.029046,0.073007,0.065562,0.01796,0.055794,0.0251,0.013526,0.063801,0.045432,0.032315,0.013653,0.048597,0.016682,0.020331,0.012854,0.044499,0.03334,0.066268,0.064859,0.090927,0.054754,0.044472,0.042485,0.01635,0.039906,0.012805,0.0132,0.025737,0.010817
12/11/2017,0.013758,0.01327,0.016142,0.016419,0.020227,0.013295,0.067953,0.105472,0.029296,0.072457,0.065729,0.017987,0.055904,0.02515,0.013565,0.063486,0.045447,0.032251,0.013691,0.048367,0.016618,0.020381,0.012926,0.044411,0.033417,0.066473,0.064561,0.091691,0.054882,0.044486,0.042288,0.016295,0.039827,0.012845,0.013245,0.025792,0.010819
12/12/2017,0.013764,0.013261,0.016145,0.016452,0.020127,0.0133,0.067895,0.105317,0.02934,0.072773,0.0657,0.017976,0.055893,0.025144,0.013558,0.063643,0.045462,0.032251,0.013685,0.048489,0.016526,0.020359,0.012914,0.04441,0.033404,0.066439,0.064688,0.091674,0.054859,0.044501,0.042373,0.016211,0.039894,0.01284,0.013234,0.025794,0.010824
12/13/2017,0.013752,0.013228,0.01615,0.016407,0.019928,0.013261,0.06783,0.104487,0.029154,0.073321,0.065605,0.017969,0.055796,0.025103,0.013536,0.063811,0.045477,0.032274,0.013662,0.048623,0.016554,0.02031,0.012863,0.044447,0.033349,0.066277,0.064833,0.091105,0.054765,0.044516,0.042467,0.016233,0.039966,0.012811,0.013198,0.025765,0.01083
12/14/2017,0.013783,0.013292,0.016154,0.01648,0.020226,0.01332,0.068028,0.106133,0.029238,0.073234,0.065857,0.018002,0.055895,0.025148,0.013564,0.063702,0.045492,0.032416,0.013691,0.048578,0.016687,0.020383,0.012947,0.044659,0.033405,0.066551,0.064764,0.092312,0.054854,0.04453,0.042418,0.016356,0.03997,0.012851,0.013236,0.025849,0.010833
12/15/2017,0.013779,0.013266,0.016167,0.016508,0.020165,0.013294,0.068074,0.105848,0.029216,0.074025,0.065783,0.018007,0.055676,0.025055,0.013517,0.06423,0.045538,0.032611,0.013649,0.048981,0.016838,0.020323,0.012942,0.044893,0.033288,0.066457,0.065232,0.092075,0.054657,0.044575,0.042725,0.016495,0.040263,0.012804,0.013164,0.025841,0.010846
12/18/2017,0.013779,0.013298,0.016173,0.016544,0.020337,0.013329,0.068205,0.106819,0.0292,0.074552,0.065853,0.018025,0.055648,0.025049,0.013519,0.064234,0.045553,0.032556,0.013655,0.048954,0.016818,0.020352,0.012982,0.044803,0.033279,0.066602,0.065185,0.092606,0.054643,0.04459,0.042703,0.01648,0.040337,0.012809,0.01316,0.025887,0.010851
12/19/2017,0.013803,0.013312,0.016177,0.016551,0.020199,0.013367,0.06817,0.1068,0.029094,0.074245,0.066025,0.018039,0.055848,0.025129,0.013568,0.06402,0.045569,0.032508,0.013687,0.04876,0.016808,0.020344,0.012975,0.044735,0.033384,0.066668,0.064992,0.092835,0.054816,0.044604,0.042569,0.01647,0.040148,0.012845,0.01322,0.025899,0.010852
12/20/2017,0.013798,0.01332,0.016178,0.016555,0.020252,0.013377,0.068244,0.107153,0.02921,0.074109,0.066058,0.018035,0.055819,0.025115,0.013571,0.063906,0.045584,0.032584,0.013681,0.048649,0.016836,0.020342,0.013001,0.044844,0.033376,0.066703,0.06491,0.093154,0.0548,0.044619,0.042511,0.016497,0.040108,0.012841,0.013216,0.025907,0.010851
12/21/2017,0.013805,0.013377,0.016186,0.01661,0.020347,0.013417,0.068308,0.10759,0.029225,0.073594,0.066146,0.018058,0.05593,0.025166,0.013602,0.063657,0.045599,0.032564,0.013707,0.04845,0.016785,0.020396,0.013038,0.044812,0.033427,0.066949,0.064701,0.093926,0.054883,0.044634,0.04237,0.016452,0.040103,0.012869,0.013256,0.02598,0.010855
12/22/2017,0.013814,0.013357,0.016204,0.016614,0.020335,0.013429,0.06834,0.107618,0.029162,0.073183,0.06626,0.018073,0.056015,0.025203,0.013628,0.063514,0.045646,0.032434,0.013724,0.048339,0.016764,0.02034,0.01304,0.044652,0.033477,0.066881,0.064567,0.093449,0.054957,0.044678,0.042273,0.016433,0.039975,0.01288,0.013273,0.025976,0.010865
12/25/2017,0.013835,0.013395,0.016211,0.016671,0.020485,0.013464,0.068436,0.108304,0.029386,0.073243,0.06645,0.018088,0.056177,0.025287,0.013665,0.06349,0.045661,0.032466,0.013756,0.048296,0.016844,0.020354,0.013092,0.044687,0.033549,0.067062,0.06453,0.093933,0.05508,0.044693,0.04225,0.016507,0.039976,0.012913,0.013327,0.026009,0.010867
12/26/2017,0.013835,0.013403,0.016213,0.016683,0.020485,0.013467,0.068446,0.108403,0.029374,0.072797,0.066435,0.01809,0.056179,0.025282,0.013666,0.063398,0.045677,0.032415,0.013755,0.048237,0.016862,0.020351,0.013096,0.04461,0.033553,0.067101,0.064457,0.094206,0.055082,0.044707,0.042194,0.016522,0.039925,0.012915,0.013324,0.026026,0.01087
12/27/2017,0.013858,0.01343,0.016221,0.016722,0.020518,0.013488,0.068519,0.108326,0.029461,0.07311,0.066486,0.018098,0.05623,0.025309,0.013679,0.063715,0.045692,0.032577,0.013763,0.048508,0.017032,0.020354,0.013122,0.044834,0.033579,0.067221,0.064667,0.09441,0.055131,0.044721,0.042384,0.016676,0.040137,0.012923,0.013342,0.026042,0.010875
